No.,Time,Source,Service Data,Info,Length
13247,30.039914,dc:23:51:7d:96:27,408080000001e9ba1e476885bdeaf18d9e4c9a00,ADV_NONCONN_IND,63
13248,30.040774,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
13249,30.041632,dc:23:51:7d:96:27,408060000001e98102643d9d4de4340150a5b200,ADV_NONCONN_IND,63
13250,30.042504,dc:23:51:7d:96:27,408080000001e9ba1e476885bdea8dd277f16d2f,ADV_NONCONN_IND,63
13251,30.043363,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
13252,30.044234,dc:23:51:7d:96:27,408060000001e98102643d9d4de4340150a5b200,ADV_NONCONN_IND,63
13254,30.048545,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
13255,30.049417,dc:23:51:7d:96:27,408060000001e98102643d9d4de4340150a5b200,ADV_NONCONN_IND,63
13256,30.050274,dc:23:51:7d:96:27,408080000001e9ba1e476885bdeaf18d9e4c9a00,ADV_NONCONN_IND,63
13262,30.053727,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
13264,30.058044,dc:23:51:7d:96:27,408080000001e9ba1e476885bdeaf18d9e4c9a00,ADV_NONCONN_IND,63
13265,30.061491,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
13266,30.062364,dc:23:51:7d:96:27,408060000001e98102643d9d4de4340150a5b200,ADV_NONCONN_IND,63
13267,30.063229,dc:23:51:7d:96:27,408080000001e9ba1e476885bdeaf18d9e4c9a00,ADV_NONCONN_IND,63
13268,30.064088,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
13269,30.067547,dc:23:51:7d:96:27,408060000001e98102643d9d4de4340150a5b200,ADV_NONCONN_IND,63
13270,30.068404,dc:23:51:7d:96:27,408080000001e9ba1e476885bdeaf18d9e4c9a00,ADV_NONCONN_IND,63
13272,30.070134,dc:23:51:7d:96:27,408060000001e98102643d9d4de4340150a5b200,ADV_NONCONN_IND,63
13275,30.072718,dc:23:51:7d:96:27,408060000001e98102643d9d4de4340150a5b200,ADV_NONCONN_IND,63
13276,30.073575,dc:23:51:7d:96:27,408080000001e9ba1e476885bdeaf18d9e4c9a00,ADV_NONCONN_IND,63
13277,30.074446,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
13278,30.075305,dc:23:51:7d:96:27,408060000001e98102643d9d4de4340150a5b200,ADV_NONCONN_IND,63
13279,30.076176,dc:23:51:7d:96:27,408080000001e9ba1e476885bdeaf18d9e4c9a00,ADV_NONCONN_IND,63
13280,30.079621,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
13281,30.080493,dc:23:51:7d:96:27,408060000001e98102643d9d4de4340150a5b200,ADV_NONCONN_IND,63
13282,30.081360,dc:23:51:7d:96:27,408080000001e9ba1e476885bdeaf18d9e4c9a00,ADV_NONCONN_IND,63
13283,30.082219,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
13284,30.083091,dc:23:51:7d:96:27,408060000001e98102643d9d4de4340150a5b200,ADV_NONCONN_IND,63
13285,30.083949,dc:23:51:7d:96:27,408080000001e9ba1e476885bdeaf18d9e4c9a00,ADV_NONCONN_IND,63
13286,30.084809,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
13287,30.085680,dc:23:51:7d:96:27,408060000001e98102643d9d4de4340150a5b200,ADV_NONCONN_IND,63
13288,30.086537,dc:23:51:7d:96:27,408080000001e9ba1e476885bdeaf18d9e4c9a00,ADV_NONCONN_IND,63
13289,30.087408,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
13290,30.088267,dc:23:51:7d:96:27,408060000001e98102643d9d4de4340150a5b200,ADV_NONCONN_IND,63
13291,30.089124,dc:23:51:7d:96:27,408080000001e9ba1e476885bdeaf18d9e4c9a00,ADV_NONCONN_IND,63
13292,30.092578,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
13293,30.093437,dc:23:51:7d:96:27,408060000001e98102643d9d4de4340150a5b200,ADV_NONCONN_IND,63
13294,30.094308,dc:23:51:7d:96:27,408080000001e9ba1e476885bdeaf18d9e4c9a00,ADV_NONCONN_IND,63
13295,30.097755,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
13296,30.098627,dc:23:51:7d:96:27,408060000001e98102643d9d4de4340150a5b200,ADV_NONCONN_IND,63
13297,30.099490,dc:23:51:7d:96:27,408080000001e9ba1e476885bdeaf18d9e4c9a00,ADV_NONCONN_IND,63
13298,30.100349,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
13299,30.101220,dc:23:51:7d:96:27,408060000001e98102643d9d4de4340150a5b200,ADV_NONCONN_IND,63
13300,30.102078,dc:23:51:7d:96:27,408080000001e9ba1e476885bdeaf18d9e4c9a00,ADV_NONCONN_IND,63
13304,30.110710,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
13305,30.111569,dc:23:51:7d:96:27,408060000081d257a515ed27725133380ba6b200,ADV_NONCONN_IND,63
13306,30.112439,dc:23:51:7d:96:27,408080000001e9ba1e476885bdeaf18d9e4c9a00,ADV_NONCONN_IND,63
13307,30.113298,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
13308,30.114157,dc:23:51:7d:96:27,408060000001e98102643d9d4de4340150a5b200,ADV_NONCONN_IND,63
13309,30.115028,dc:23:51:7d:96:27,408080000001e9ba1e476885bdeaf18d9e4c9a00,ADV_NONCONN_IND,63
13310,30.115887,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
13312,30.120210,dc:23:51:7d:96:27,408080000001e9ba1e476885bdeaf18d9e4c9a00,ADV_NONCONN_IND,63
13313,30.123671,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
13314,30.124531,dc:23:51:7d:96:27,408060000001e9810264a566b0f4b3538c827730,ADV_NONCONN_IND,63
13315,30.125387,dc:23:51:7d:96:27,408080000001e9ba1e476885bdeaf18d9e4c9a00,ADV_NONCONN_IND,63
13316,30.126252,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
13317,30.127110,dc:23:51:7d:96:27,408060000001e98102643d9d4de4340150a5b200,ADV_NONCONN_IND,63
13318,30.130568,dc:23:51:7d:96:27,408080000001e9ba1e476885bdeaf18d9e4c9a00,ADV_NONCONN_IND,63
13319,30.131428,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
13320,30.132286,dc:23:51:7d:96:27,408060000001e98102643d9d4de4340150a5b200,ADV_NONCONN_IND,63
13321,30.133157,dc:23:51:7d:96:27,408080000001e9ba1e476885bdeaf18d9e4c9a00,ADV_NONCONN_IND,63
13325,30.135754,dc:23:51:7d:96:27,a8427b4ac528aaa00692257fb9e2f18d9e4c9a00,ADV_NONCONN_IND,63
13326,30.136612,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
13327,30.137484,dc:23:51:7d:96:27,408060000001e98102643d9d4de4340150a5b200,ADV_NONCONN_IND,63
13328,30.138340,dc:23:51:7d:96:27,408080000001e9ba1e476885bdeaf18d9e4c9a00,ADV_NONCONN_IND,63
13329,30.139200,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
13330,30.140071,dc:23:51:7d:96:27,408060000001e98102643d9d4de4340150a5b200,ADV_NONCONN_IND,63
13331,30.143516,dc:23:51:7d:96:27,408080000001e9ba1e476885bdeaf18d9e4c9a00,ADV_NONCONN_IND,63
13332,30.144384,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
13333,30.145242,dc:23:51:7d:96:27,408060000001e98102643d9d4de4340150a5b200,ADV_NONCONN_IND,63
13334,30.146099,dc:23:51:7d:96:27,408080000001e9ba1e476885bdeaf18d9e4c9a00,ADV_NONCONN_IND,63
13335,30.146971,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
13336,30.150418,dc:23:51:7d:96:27,408060000001e98102643d9d4de4340150a5b200,ADV_NONCONN_IND,63
13337,30.151287,dc:23:51:7d:96:27,408080000001e9ba1e476885bdeaf18d9e4c9a00,ADV_NONCONN_IND,63
13338,30.152146,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
13339,30.155615,dc:23:51:7d:96:27,902cefe4c38fde9cad6fa5944de4340150a577f8,ADV_NONCONN_IND,63
13340,30.156474,dc:23:51:7d:96:27,408080000001e9ba1e476885bdeaf18d9e4c9a00,ADV_NONCONN_IND,63
13341,30.157333,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
13342,30.158204,dc:23:51:7d:96:27,408060000001e98102643d9d4de4340150a5b200,ADV_NONCONN_IND,63
13343,30.159062,dc:23:51:7d:96:27,408080000001e9ba1e476885bdeaf18d9e4c9a00,ADV_NONCONN_IND,63
13344,30.159933,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
13345,30.163372,dc:23:51:7d:96:27,408060000001e98102643d9d4de4340150a5b200,ADV_NONCONN_IND,63
13346,30.164230,dc:23:51:7d:96:27,408080000001e9ba1e476885bdeaf18d9e4c9a00,ADV_NONCONN_IND,63
13347,30.165103,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
13348,30.165961,dc:23:51:7d:96:27,408060000001e98102643d9d4de4340150a5b200,ADV_NONCONN_IND,63
13349,30.166832,dc:23:51:7d:96:27,408080000001e9ba1e476885bdeaf18d9e4c9a00,ADV_NONCONN_IND,63
13350,30.167691,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
13351,30.168550,dc:23:51:7d:96:27,408060000001e98102643d9d4de4340150a5b200,ADV_NONCONN_IND,63
13352,30.169420,dc:23:51:7d:96:27,408080000001e9ba1e476885bdeaf18d9e4c9a00,ADV_NONCONN_IND,63
13353,30.170279,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
13354,30.171151,dc:23:51:7d:96:27,408060000001e98102643d9d4de4340150a5b200,ADV_NONCONN_IND,63
13356,30.172873,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
13357,30.173744,dc:23:51:7d:96:27,408060000001e98102643d9d4de4340150a5b200,ADV_NONCONN_IND,63
13358,30.174603,dc:23:51:7d:96:27,408080000001e9ba1e476885bdeaf18d9e4c9a00,ADV_NONCONN_IND,63
13359,30.175462,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
13360,30.176332,dc:23:51:7d:96:27,408060000001e98102643d9d4de4340150a5b200,ADV_NONCONN_IND,63
13362,30.178061,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
13363,30.178920,dc:23:51:7d:96:27,408060000001e98102643d9d4de4340150a5b200,ADV_NONCONN_IND,63
13364,30.179779,dc:23:51:7d:96:27,408080000001e9ba1e476885bdeaf18d9e4c9a00,ADV_NONCONN_IND,63
13365,30.180647,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
13366,30.181506,dc:23:51:7d:96:27,408060000001e98102643d9d4de4340150a5b200,ADV_NONCONN_IND,63
13367,30.182363,dc:23:51:7d:96:27,408080000001e9ba1e476885bdeaf18d9e4c9a00,ADV_NONCONN_IND,63
13368,30.183235,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
13369,30.184094,dc:23:51:7d:96:27,408060000001e98102643d9d4de4340150a5b200,ADV_NONCONN_IND,63
13370,30.184964,dc:23:51:7d:96:27,408080000001e9ba1e476885bdeaf18d9e4c9a00,ADV_NONCONN_IND,63
13371,30.185823,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
13372,30.186682,dc:23:51:7d:96:27,408060000001e98102643d9d4de4340150a5b200,ADV_NONCONN_IND,63
13373,30.187553,dc:23:51:7d:96:27,408080000001e9ba1e476885bdeaf18d9e4c9a00,ADV_NONCONN_IND,63
13377,30.191006,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
13378,30.191878,dc:23:51:7d:96:27,408060000001e98102643d9d4de4340150a5b200,ADV_NONCONN_IND,63
13379,30.192735,dc:23:51:7d:96:27,408080000001e9ba1e476885bdeaf18d9e4c9a00,ADV_NONCONN_IND,63
13385,30.196196,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
13386,30.197056,dc:23:51:7d:96:27,408060000001e001027c3d8c59e5340140a5b200,ADV_NONCONN_IND,63
13388,30.198777,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
13389,30.199635,dc:23:51:7d:96:27,408060000001e98102643d9d4de4340150a5b200,ADV_NONCONN_IND,63
13390,30.200493,dc:23:51:7d:96:27,408080000001e9ba1e476885bdeaf18d9e4c9a00,ADV_NONCONN_IND,63
13391,30.201364,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
13392,30.202223,dc:23:51:7d:96:27,408060000001e98102643d9d4de4340150a5b200,ADV_NONCONN_IND,63
13393,30.203094,dc:23:51:7d:96:27,408080000001e9ba1e476885bdeaf18d9e4c9a00,ADV_NONCONN_IND,63
13398,30.206541,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
13399,30.207413,dc:23:51:7d:96:27,408060000001e98102643d9d4de4340150a5b200,ADV_NONCONN_IND,63
13400,30.208279,dc:23:51:7d:96:27,408080000001e9ba1e476885bdeaf18d9e4c9a00,ADV_NONCONN_IND,63
13401,30.209138,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
13402,30.210009,dc:23:51:7d:96:27,408060000001e98102643d9d4de4340150a5b200,ADV_NONCONN_IND,63
13403,30.210866,dc:23:51:7d:96:27,408080000001e9ba1e476885bdeaf18d9e4c9a00,ADV_NONCONN_IND,63
13404,30.211725,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
13405,30.212597,dc:23:51:7d:96:27,408060000001e98102643d9d4de4340150a5b200,ADV_NONCONN_IND,63
13406,30.216042,dc:23:51:7d:96:27,408080000001e9ba1e476885bdeaf18d9e4c9a00,ADV_NONCONN_IND,63
13407,30.216909,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
13408,30.217767,dc:23:51:7d:96:27,408060000001e98102643d9d4de4340150a5b200,ADV_NONCONN_IND,63
13409,30.218624,dc:23:51:7d:96:27,408080000001e9ba1e476885bdeaf18d9e4c9a00,ADV_NONCONN_IND,63
13413,30.224671,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
13414,30.225543,dc:23:51:7d:96:27,408060000001e98102643d9d4de4340150a5b200,ADV_NONCONN_IND,63
13415,30.226410,dc:23:51:7d:96:27,408080000001e9ba1e476885bdeaf18d9e4c9a00,ADV_NONCONN_IND,63
13416,30.227269,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
13417,30.228141,dc:23:51:7d:96:27,408060000001e98102643d9d4de4340150a5b200,ADV_NONCONN_IND,63
13418,30.228999,dc:23:51:7d:96:27,408080000001e9ba1e476885bdeaf18d9e4c9a00,ADV_NONCONN_IND,63
13425,30.235039,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
13426,30.235898,dc:23:51:7d:96:27,408060000001e98102643d9d4de4340150a5b200,ADV_NONCONN_IND,63
13427,30.241945,dc:23:51:7d:96:27,408080000001e9ba1e476885bdeaf18d9e4c9a00,ADV_NONCONN_IND,63
13428,30.242805,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
13429,30.243676,dc:23:51:7d:96:27,408060000001e98102643d9d4de4340150a5b200,ADV_NONCONN_IND,63
13430,30.244540,dc:23:51:7d:96:27,408080000001e9ba1e476885bdeaf18d9e4c9a00,ADV_NONCONN_IND,63
13431,30.245399,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
13434,30.247986,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
13435,30.248857,dc:23:51:7d:96:27,408060000001e98102643d9d4de4340150a5b200,ADV_NONCONN_IND,63
13436,30.249715,dc:23:51:7d:96:27,408080000001e9ba1e476885bdeaf18d9e4c9a00,ADV_NONCONN_IND,63
13437,30.250586,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
13438,30.251445,dc:23:51:7d:96:27,408060000001e98102643d9d4de4340150a5b200,ADV_NONCONN_IND,63
13439,30.252303,dc:23:51:7d:96:27,408080000001e9ba1e476885bdeaf18d9e4c9a00,ADV_NONCONN_IND,63
13440,30.253171,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
13441,30.254030,dc:23:51:7d:96:27,408060000001e98102643d9d4de4340150a5b200,ADV_NONCONN_IND,63
13442,30.254889,dc:23:51:7d:96:27,408080000001e9ba1e476885bdeaf18d9e4c9a00,ADV_NONCONN_IND,63
13443,30.255760,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
13444,30.256618,dc:23:51:7d:96:27,408060000001e98100643d9d4de4340150a5b200,ADV_NONCONN_IND,63
13445,30.257488,dc:23:51:7d:96:27,408080000001e9ba1e476885bdeaf18d9e4c9a00,ADV_NONCONN_IND,63
13446,30.258348,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
13447,30.259207,dc:23:51:7d:96:27,408060000001e98102643d9d4de4340150a5b200,ADV_NONCONN_IND,63
13449,30.260937,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
13450,30.261808,dc:23:51:7d:96:27,408060000001e98102643d9d4de4340150a5b200,ADV_NONCONN_IND,63
13451,30.265260,dc:23:51:7d:96:27,408080000001e9ba1e476885bdeaf18d9e4c9a00,ADV_NONCONN_IND,63
13453,30.266991,dc:23:51:7d:96:27,408060000001e98102643d9d4de434015097b0d0,ADV_NONCONN_IND,63
13454,30.267848,dc:23:51:7d:96:27,40447b4ecd60da60323c24efb08f95e351a138a1,ADV_NONCONN_IND,63
13455,30.268722,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
13456,30.269581,dc:23:51:7d:96:27,408060000001e98102643d9d4de4340150a5b200,ADV_NONCONN_IND,63
13457,30.270438,dc:23:51:7d:96:27,408080000001e9ba1e476885bdeaf18d9e4c9a00,ADV_NONCONN_IND,63
13461,30.273890,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
13462,30.274749,dc:23:51:7d:96:27,408060000001e98102643d9d4de4340150a5b200,ADV_NONCONN_IND,63
13463,30.275619,dc:23:51:7d:96:27,408080000001e9ba1e476885bdeaf18d9e4c9a00,ADV_NONCONN_IND,63
13464,30.276479,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
13465,30.277337,dc:23:51:7d:96:27,408060000001e98102643d9d4de4340150a5b200,ADV_NONCONN_IND,63
13466,30.278208,dc:23:51:7d:96:27,408080000001e9ba1e476885bdeaf18d57a94ca5,ADV_NONCONN_IND,63
13467,30.279066,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
13468,30.279939,dc:23:51:7d:96:27,408060000001e98102643d9d4de4340150a5b200,ADV_NONCONN_IND,63
13469,30.280804,dc:23:51:7d:96:27,408080000001e9ba1e476885bdeaf18d9e4c9a00,ADV_NONCONN_IND,63
13470,30.281663,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
13471,30.282534,dc:23:51:7d:96:27,408060000001e98102643d9d4de4340150a5b200,ADV_NONCONN_IND,63
13472,30.283391,dc:23:51:7d:96:27,408080000001e9ba1e476885bdeaf18d9e4c9a00,ADV_NONCONN_IND,63
13473,30.284251,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
13474,30.285122,dc:23:51:7d:96:27,408060000001e98102643d9d4de4340150a5b200,ADV_NONCONN_IND,63
13475,30.288567,dc:23:51:7d:96:27,408080000001e9ba1e476885bdeaf18d9e4c9a00,ADV_NONCONN_IND,63
13476,30.289434,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
13477,30.290293,dc:23:51:7d:96:27,408060000001e98102643d9d4de4340150a5b200,ADV_NONCONN_IND,63
13478,30.291150,dc:23:51:7d:96:27,408080000001e9ba1e476885bdeaf18d9e4c9a00,ADV_NONCONN_IND,63
13479,30.292021,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
13480,30.292880,dc:23:51:7d:96:27,408060000001e98102643d9d4de4340150a5b200,ADV_NONCONN_IND,63
13481,30.293751,dc:23:51:7d:96:27,408080000001e9ba1e476885bdeaf18d9e4c9a00,ADV_NONCONN_IND,63
13482,30.294610,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
13483,30.295468,dc:23:51:7d:96:27,408060000001e98102643d9d4de4340150a5b200,ADV_NONCONN_IND,63
13484,30.296337,dc:23:51:7d:96:27,408080000001e9ba1e476885bdeaf18d9e4c9a00,ADV_NONCONN_IND,63
13485,30.297196,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
13486,30.298068,dc:23:51:7d:96:27,408060000001e98102643d9d4de4340150a5b200,ADV_NONCONN_IND,63
13487,30.298935,dc:23:51:7d:96:27,408080000001e9ba1e476885bdeaf18d9e4c9a00,ADV_NONCONN_IND,63
13488,30.299794,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
13489,30.300666,dc:23:51:7d:96:27,408060000001e98102643d9d4de4340150a5b200,ADV_NONCONN_IND,63
13490,30.301524,dc:23:51:7d:96:27,408080000001e9ba1e476885bdeaf18d9e4c9a00,ADV_NONCONN_IND,63
13491,30.302384,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
13492,30.303255,dc:23:51:7d:96:27,408060000001e98102643d9d4de4340150a5b200,ADV_NONCONN_IND,63
13493,30.304112,dc:23:51:7d:96:27,408080000001e9ba1e476885bdeaf18d9e4c9a00,ADV_NONCONN_IND,63
13494,30.304983,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
13495,30.305842,dc:23:51:7d:96:27,408060000001e98102643d9d4de4340150a5b200,ADV_NONCONN_IND,63
13496,30.306699,dc:23:51:7d:96:27,408080000001e9ba1e476885bdeaf18d9e4c9a00,ADV_NONCONN_IND,63
13497,30.307565,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
13498,30.308423,dc:23:51:7d:96:27,408060000001e98102643d9d4de4340150a5b200,ADV_NONCONN_IND,63
13499,30.309281,dc:23:51:7d:96:27,408080000001e9ba1e476885bdeaf18d9e4c9a00,ADV_NONCONN_IND,63
13500,30.310153,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
13501,30.311012,dc:23:51:7d:96:27,408060000001e98102643d9d4de4340150a5b200,ADV_NONCONN_IND,63
13502,30.311883,dc:23:51:7d:96:27,408080000001e9ba1e476885bdeaf18d9e4c9a00,ADV_NONCONN_IND,63
13503,30.312742,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
13504,30.313600,dc:23:51:7d:96:27,408060000001e98102643d9d4de4340150a5b200,ADV_NONCONN_IND,63
13506,30.315330,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
13507,30.316202,dc:23:51:7d:96:27,408060000001e98102643d9d4de4340150a5b200,ADV_NONCONN_IND,63
13508,30.317065,dc:23:51:7d:96:27,408080000001e9ba1e476885bdeaf18d9e4c9a00,ADV_NONCONN_IND,63
13509,30.317924,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
13513,30.320512,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
13514,30.321383,dc:23:51:7d:96:27,408060000001e98102643d9d4de4340150a5b200,ADV_NONCONN_IND,63
13515,30.322240,dc:23:51:7d:96:27,408080000001e9ba1e476885bdeaf18d9e4c9a00,ADV_NONCONN_IND,63
13516,30.323111,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
13517,30.323971,dc:23:51:7d:96:27,408060000001e98102643d9d4de4340150a5b200,ADV_NONCONN_IND,63
13518,30.324828,dc:23:51:7d:96:27,408080000001e9ba1e476885bdeaf18d9e4c9a00,ADV_NONCONN_IND,63
13522,30.328285,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
13523,30.329144,dc:23:51:7d:96:27,408060000001e98102643d9d4de4340150a5b200,ADV_NONCONN_IND,63
13524,30.330013,dc:23:51:7d:96:27,408080000001e9ba1e476885bdeaf18d9e4c9a00,ADV_NONCONN_IND,63
13530,30.333462,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
13531,30.334332,dc:23:51:7d:96:27,408060000001e98102643d9d4de4340150a5b200,ADV_NONCONN_IND,63
13532,30.335196,dc:23:51:7d:96:27,408080000001e9ba1e476885bdeaf18d9e4c9a00,ADV_NONCONN_IND,63
13537,30.342104,dc:23:51:7d:96:27,408060000001e98102643d9d4de4340150a5b200,ADV_NONCONN_IND,63
13538,30.342962,dc:23:51:7d:96:27,408080000001e9ba1e476885bdeaf18d9e4c9a00,ADV_NONCONN_IND,63
13539,30.343827,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
13540,30.344685,dc:23:51:7d:96:27,408060000001e98102643d9d4de4340150a5b200,ADV_NONCONN_IND,63
13541,30.345543,dc:23:51:7d:96:27,408080000001e9ba1e476885bdeaf18d9e4c9a00,ADV_NONCONN_IND,63
13542,30.346414,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
13543,30.347273,dc:23:51:7d:96:27,408060000001e98102643d9d4de4340150a5b200,ADV_NONCONN_IND,63
13544,30.348143,dc:23:51:7d:96:27,408080000001e9ba1e476885bdeaf18d9e4c9a00,ADV_NONCONN_IND,63
13545,30.349003,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
13546,30.349861,dc:23:51:7d:96:27,408060000001e98102643d9d4de4340150a5b200,ADV_NONCONN_IND,63
13547,30.350732,dc:23:51:7d:96:27,408080000001e9ba1e476885bdeaf18d9e4c9a00,ADV_NONCONN_IND,63
13548,30.351590,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
13549,30.352463,dc:23:51:7d:96:27,408060000001e98102643d9d4de4340150a5b200,ADV_NONCONN_IND,63
13550,30.353329,dc:23:51:7d:96:27,408080000001e9ba1e476885bdeaf18d9e4c9a00,ADV_NONCONN_IND,63
13551,30.354187,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
13552,30.355059,dc:23:51:7d:96:27,408060000001e98102643d9d4de4340150a5b200,ADV_NONCONN_IND,63
13553,30.355916,dc:23:51:7d:96:27,408080000001e9ba1e476885bdeaf18d9e4c9a00,ADV_NONCONN_IND,63
13554,30.356775,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
13556,30.358503,dc:23:51:7d:96:27,408080000001e9ba1e476885bdeaf18d9e4c9a00,ADV_NONCONN_IND,63
13559,30.361091,dc:23:51:7d:96:27,408080000001e9ba1e476885bdeaf18d9e4c9a00,ADV_NONCONN_IND,63
13560,30.361958,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
13561,30.362817,dc:23:51:7d:96:27,408060000001e98102643d9d4de4340150a5b200,ADV_NONCONN_IND,63
13562,30.363674,dc:23:51:7d:96:27,408080000001e9ba1e476885bdeaf18d9e4c9a00,ADV_NONCONN_IND,63
13563,30.364546,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
13564,30.365404,dc:23:51:7d:96:27,408060000001e98102643d9d4de4340150a5b200,ADV_NONCONN_IND,63
13565,30.366275,dc:23:51:7d:96:27,408080000001e9ba1e476885bdeaf18d9e4c9a00,ADV_NONCONN_IND,63
13566,30.367134,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
13567,30.367993,dc:23:51:7d:96:27,408060000001e98102643d9d4de4340150a5b200,ADV_NONCONN_IND,63
13569,30.369721,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
13570,30.370592,dc:23:51:7d:96:27,408060000001e98102643d9d4de4340150a5b200,ADV_NONCONN_IND,63
13571,30.371459,dc:23:51:7d:96:27,408080000001e9ba1e476885bdeaf18d9e4c9a00,ADV_NONCONN_IND,63
13572,30.372319,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
13573,30.373190,dc:23:51:7d:96:27,408060000001e98102643d9d4de4340150a5b200,ADV_NONCONN_IND,63
13574,30.374049,dc:23:51:7d:96:27,408080000001e9ba1e476885bdeaf18d9e4c9a00,ADV_NONCONN_IND,63
13575,30.374908,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
13576,30.375779,dc:23:51:7d:96:27,408060000001e98102643d9d4de4340150a5b200,ADV_NONCONN_IND,63
